"source","relation","target","source_id","source_tags","target_id","target_tags"
"William","Son","William Le Coruiser","89e4e4d4-844a-4370-82e0-d1f4996cbb8f","Present","221b3195-2496-42d5-aafb-9423ab849551",""
"Roger le Tayllor","Job","bailiff","adca1745-c393-48af-8ec2-d97797f9759b","","3e378266-4e9b-467b-b010-8b633f70cc50","Job"
"Walter","Son","Walter Cole de Waddeleye","7cab7162-0d0b-4ca9-aba0-258a8ed5de32","Principal","b6c1882d-a2eb-45d1-b57c-ff53d9a9a972","Principal"
"John de Straddel","Son","Richard de Wycombe","025982c0-7e6c-4f14-9ac4-3624b919af3e","Principal","4763c9cf-8e40-48e2-843a-da55eebee740",""
"Hugh","Son","Ralph de Byryton","11977864-c683-435a-8b5e-2e8cf2af5344","Principal","5ed3fb5d-c69d-4529-a487-418d02378f8b",""
"Henry de Orleton","Job","bailiffs","e18080e2-1ebe-46f0-8f6a-592557f4d6e6","Witness","24fe6c58-b461-4146-8fd0-9fc09dce85e3","Job"
"Phillip le Werror","Job","bailiffs","6e172999-48d7-4ceb-81f7-fc2a890609d1","Witness","24fe6c58-b461-4146-8fd0-9fc09dce85e3","Job"
"Roger de Breynton","Job","vicar","b11e1177-1246-4a44-a514-f62a1270def7","Principal","ebe7a3d2-1f3d-4a03-9358-aa60bf006815","Job"
"John le Werrur","Job","chaplain","a82fe856-299e-4fc4-b0c5-5d26e3c7bf17","Present|Principal","089685cf-8dcd-45eb-9927-03feac1f2c7f","Job"
"Roger de Brayntone","Job","clerk","50b2665c-6376-4a10-857a-1e9cb2948e4b","Principal","49a127dc-990f-4104-b4b4-98d54c8b1574","Job"
"Roger le Taillur","Job","bailiff of the dean and chapter of Hereford","33ab32f7-96b8-46fb-88e9-8456bccd53ac","Witness","8bd1c8f2-dce1-4d6b-aeac-1e484404b160","Job"
"John de la Barewe","Job","tailor","d288b135-60e6-404f-b554-9e31aa159fad","","c2189c5f-8cac-4eec-b3aa-63772472ca1a","Job"
"Euerard","Son","John le Clerk' de Bristoll","f9fe8d5b-f1b1-41ac-a54a-7bc459e7cd23","Present|Principal","9b390ba2-2782-4112-b174-620a3b7c4ed5",""
"chaplain","Job","John le Monk","8dec5401-ba07-42aa-abd9-1109cbf8381e","Job","2493e729-9dcd-4b94-b7b3-a9114d9d47e7","Principal"
"Roger Penek","Job","bailiffs","e471862a-359c-45aa-99ae-74acc6ab0647","Witness","24fe6c58-b461-4146-8fd0-9fc09dce85e3","Job"
"Richard de Cruce","Job","bailiffs","67111815-f20d-4348-9f7f-84cf3f489f1b","Witness","769de711-c532-4aa0-a110-79fd6f0b3b9e","Job"
"Richard de Cruce","Job","Thomas Tope","67111815-f20d-4348-9f7f-84cf3f489f1b","Witness","cfef431b-258e-4455-9076-d3e68ca5cdc6","Witness"
"Richard de Cruce","Job","John de la Sale","67111815-f20d-4348-9f7f-84cf3f489f1b","Witness","cf8d8268-6473-48ce-afa1-6dc310e6c7d3","Witness"
"John","Son","Roger de Bruneshope de Hereford","69bd9c4d-7709-4e3a-98be-0f7651892b87","Principal","b3780cf2-e097-4325-9e77-7a250e3d03a1",""
